date,beach,council,region,enterococci,water_temperature,conductivity,latitude,longitude,precipitation_mm
2019-04-29,Turimetta Beach,Northern Beaches Council,Northern Sydney,1.0,19.0,54300.0,-33.698084,151.310937,0.1
2019-04-29,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54100.0,-33.635658,151.332569,0.1
2019-04-29,Collaroy Beach,Northern Beaches Council,Northern Sydney,2.0,20.0,54900.0,-33.732619,151.302884,0.1
2019-04-29,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,20.0,54900.0,-33.665919,151.320776,0.1
2019-04-29,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,4.0,21.0,53700.0,-33.705557,151.306407,0.1
2019-04-29,Bilgola Beach,Northern Beaches Council,Northern Sydney,1.0,21.0,54600.0,-33.645256,151.328774,0.1
2019-04-29,Palm Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,53800.0,-33.598779,151.325824,0.1
2019-04-29,Long Reef Beach,Northern Beaches Council,Northern Sydney,0.0,20.0,54700.0,-33.74525,151.30593,0.1
2019-04-29,Dee Why Beach,Northern Beaches Council,Northern Sydney,0.0,19.0,54800.0,-33.753299,151.297338,0.1
2019-04-29,Warriewood Beach,Northern Beaches Council,Northern Sydney,0.0,20.0,54800.0,-33.69107,151.309221,0.1
2019-04-29,South Steyne Beach,Northern Beaches Council,Northern Sydney,0.0,19.0,54200.0,-33.79889,151.2903,0.1
2019-04-29,North Steyne Beach,Northern Beaches Council,Northern Sydney,1.0,19.0,54200.0,-33.79099,151.28801,0.1
2019-04-29,Queenscliff Beach,Northern Beaches Council,Northern Sydney,9.0,20.0,54000.0,-33.78689,151.28874,0.1
2019-04-29,Newport Beach,Northern Beaches Council,Northern Sydney,2.0,20.0,54700.0,-33.653976,151.32375,0.1
2019-04-29,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,20.0,54600.0,-33.767605,151.298194,0.1
2019-04-29,Freshwater Beach,Northern Beaches Council,Northern Sydney,1.0,20.0,53600.0,-33.78164,151.29076,0.1
2019-04-29,Mona Vale Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54700.0,-33.679704,151.313981,0.1
2019-04-26,Woolwich Baths,The Council of the Municipality of Hunters Hill,Sydney Harbour,1.0,22.0,51900.0,-33.83919,151.16949,0.7
2019-04-26,Manly Cove,Northern Beaches Council,Sydney Harbour,2.0,21.0,54000.0,-33.79944,151.282519,0.7
2019-04-26,Davidson Reserve,Northern Beaches Council,Sydney Harbour,5.0,21.0,51300.0,-33.767929,151.200343,0.7
2019-04-26,Clifton Gardens,Mosman Municipal Council,Sydney Harbour,2.0,21.0,53400.0,-33.839154,151.253349,0.7
2019-04-26,Murray Rose Pool,Woollahra Municipal Council,Sydney Harbour,15.0,20.0,52000.0,-33.871276,151.246974,0.7
2019-04-26,Nielsen Park,Woollahra Municipal Council,Sydney Harbour,2.0,21.0,53500.0,-33.849925,151.266231,0.7
2019-04-26,Balmoral Baths,Mosman Municipal Council,Sydney Harbour,2.0,21.0,53500.0,-33.826888,151.253476,0.7
2019-04-26,Woodford Bay,Lane Cove Council,Sydney Harbour,4.0,22.0,52200.0,-33.831968,151.17254,0.7
2019-04-26,Edwards Beach,Mosman Municipal Council,Sydney Harbour,5.0,21.0,53500.0,-33.82138,151.25283,0.7
2019-04-26,Clontarf Pool,Northern Beaches Council,Sydney Harbour,2.0,21.0,52900.0,-33.80579,151.25172,0.7
2019-04-26,Chinamans Beach,Mosman Municipal Council,Sydney Harbour,3.0,22.0,52900.0,-33.814094,151.248971,0.7
2019-04-26,Greenwich Baths,Lane Cove Council,Sydney Harbour,8.0,21.0,52400.0,-33.84176,151.1829,0.7
2019-04-26,Parsley Bay,Woollahra Municipal Council,Sydney Harbour,14.0,20.0,53600.0,-33.849889,151.276441,0.7
2019-04-26,Forty Baskets Pool,Northern Beaches Council,Sydney Harbour,4.0,21.0,53800.0,-33.803133,151.270604,0.7
2019-04-26,Tambourine Bay,Lane Cove Council,Sydney Harbour,4.0,22.0,50900.0,-33.828066,151.161315,0.7
2019-04-26,Gurney Crescent Baths,Northern Beaches Council,Sydney Harbour,12.0,21.0,52600.0,-33.793451,151.235278,0.7
2019-04-26,Watsons Bay,Woollahra Municipal Council,Sydney Harbour,2.0,21.0,53600.0,-33.845115,151.280546,0.7
2019-04-26,Northbridge Baths,Willoughby City Council,Sydney Harbour,1.0,22.0,52200.0,-33.806043,151.222754,0.7
2019-04-26,Hayes Street Beach,North Sydney Council,Sydney Harbour,6.0,21.0,53300.0,-33.841715,151.219382,0.7
2019-04-26,Fairlight Beach,Northern Beaches Council,Sydney Harbour,3.0,21.0,54000.0,-33.800731,151.274778,0.7
2019-04-26,Chiswick Baths,City of Canada Bay Council,Sydney Harbour,0.0,22.0,51300.0,-33.847168,151.142892,0.7
2019-04-26,Dawn Fraser Pool,Inner West Council,Sydney Harbour,3.0,21.0,52200.0,-33.853237,151.172823,0.7
2019-04-26,Little Manly Cove,Northern Beaches Council,Sydney Harbour,7.0,20.0,54000.0,-33.807232,151.286808,0.7
2019-04-26,Camp Cove,Woollahra Municipal Council,Sydney Harbour,2.0,21.0,53600.0,-33.839395,151.278758,0.7
2019-04-26,Rose Bay Beach,Woollahra Municipal Council,Sydney Harbour,8.0,21.0,53000.0,-33.870027,151.265932,0.7
2019-04-26,Callan Park Seawall,Inner West Council,Sydney Harbour,3.0,22.0,51700.0,-33.862333,151.159306,0.7
2019-04-24,South Maroubra Beach,Randwick City Council,Sydney City,7.0,22.0,53800.0,-33.951378,151.257322,0.2
2019-04-24,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,21.0,54100.0,-34.055497,151.155347,0.2
2019-04-24,Bondi Beach,Waverley Council,Sydney City,3.0,22.0,53800.0,-33.891157,151.278267,0.2
2019-04-24,Wanda Beach,Sutherland Shire Council,Southern Sydney,0.0,21.0,54100.0,-34.04393,151.1622,0.2
2019-04-24,Boat Harbour,Sutherland Shire Council,Southern Sydney,7.0,20.0,54600.0,-34.038723,151.200127,0.2
2019-04-24,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,21.0,54100.0,-34.05101,151.15659,0.2
2019-04-24,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,2.0,21.0,54200.0,-34.06412,151.15542,0.2
2019-04-24,Maroubra Beach,Randwick City Council,Sydney City,3.0,22.0,53600.0,-33.948896,151.257459,0.2
2019-04-24,Gordons Bay (East),Randwick City Council,Sydney City,0.0,22.0,53700.0,-33.915646,151.264558,0.2
2019-04-24,Tamarama Beach,Waverley Council,Sydney City,3.0,22.0,53600.0,-33.900805,151.270734,0.2
2019-04-24,Clovelly Beach,Randwick City Council,Sydney City,0.0,22.0,53600.0,-33.914578,151.267659,0.2
2019-04-24,Oak Park Beach,Sutherland Shire Council,Southern Sydney,1.0,21.0,54100.0,-34.06984,151.156853,0.2
2019-04-24,Little Bay Beach,Randwick City Council,Sydney City,5.0,22.0,53600.0,-33.979882,151.251417,0.2
2019-04-24,South Maroubra Rockpool,Randwick City Council,Sydney City,0.0,23.0,53400.0,-33.953515,151.258009,0.2
2019-04-24,Malabar Beach,Randwick City Council,Sydney City,3.0,22.0,53600.0,-33.96436,151.252247,0.2
2019-04-24,Coogee Beach,Randwick City Council,Sydney City,16.0,23.0,53700.0,-33.92076,151.25817,0.2
2019-04-24,Elouera Beach,Sutherland Shire Council,Southern Sydney,1.0,21.0,54200.0,-34.04661,151.15966,0.2
2019-04-24,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,21.0,54100.0,-34.03479,151.18418,0.2
2019-04-24,Bronte Beach,Waverley Council,Sydney City,1.0,22.0,53500.0,-33.903087,151.26879,0.2
2019-04-23,North Steyne Beach,Northern Beaches Council,Northern Sydney,1.0,21.0,53900.0,-33.79099,151.28801,1.2
2019-04-23,Newport Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53900.0,-33.653976,151.32375,1.2
2019-04-23,Queenscliff Beach,Northern Beaches Council,Northern Sydney,5.0,21.0,53600.0,-33.78689,151.28874,1.2
2019-04-23,Freshwater Beach,Northern Beaches Council,Northern Sydney,8.0,21.0,53800.0,-33.78164,151.29076,1.2
2019-04-23,Mona Vale Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,54000.0,-33.679704,151.313981,1.2
2019-04-23,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54100.0,-33.767605,151.298194,1.2
2019-04-23,South Steyne Beach,Northern Beaches Council,Northern Sydney,3.0,21.0,54300.0,-33.79889,151.2903,1.2
2019-04-23,Dee Why Beach,Northern Beaches Council,Northern Sydney,2.0,21.0,54800.0,-33.753299,151.297338,1.2
2019-04-23,Warriewood Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53900.0,-33.69107,151.309221,1.2
2019-04-23,Long Reef Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54200.0,-33.74525,151.30593,1.2
2019-04-23,Collaroy Beach,Northern Beaches Council,Northern Sydney,4.0,21.0,54000.0,-33.732619,151.302884,1.2
2019-04-23,Avalon Beach,Northern Beaches Council,Northern Sydney,1.0,22.0,53900.0,-33.635658,151.332569,1.2
2019-04-23,Bilgola Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,54000.0,-33.645256,151.328774,1.2
2019-04-23,Palm Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53800.0,-33.598779,151.325824,1.2
2019-04-23,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,1.0,22.0,54200.0,-33.705557,151.306407,1.2
2019-04-23,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53900.0,-33.665919,151.320776,1.2
2019-04-23,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,18.0,21.0,53400.0,-33.800514,151.297668,1.2
2019-04-23,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,54000.0,-33.611207,151.332254,1.2
2019-04-23,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54200.0,-33.773397,151.293337,1.2
2019-04-18,Camp Cove,Woollahra Municipal Council,Sydney Harbour,13.0,21.0,53500.0,-33.839395,151.278758,0.0
2019-04-18,Dawn Fraser Pool,Inner West Council,Sydney Harbour,0.0,23.0,52100.0,-33.853237,151.172823,0.0
2019-04-18,Little Manly Cove,Northern Beaches Council,Sydney Harbour,22.0,21.0,53000.0,-33.807232,151.286808,0.0
2019-04-18,Hayes Street Beach,North Sydney Council,Sydney Harbour,6.0,21.0,53100.0,-33.841715,151.219382,0.0
2019-04-18,Northbridge Baths,Willoughby City Council,Sydney Harbour,2.0,22.0,52100.0,-33.806043,151.222754,0.0
2019-04-18,Fairlight Beach,Northern Beaches Council,Sydney Harbour,1.0,24.0,53900.0,-33.800731,151.274778,0.0
2019-04-18,Gurney Crescent Baths,Northern Beaches Council,Sydney Harbour,3.0,21.0,52300.0,-33.793451,151.235278,0.0
2019-04-18,Watsons Bay,Woollahra Municipal Council,Sydney Harbour,3.0,21.0,53600.0,-33.845115,151.280546,0.0
2019-04-18,Greenwich Baths,Lane Cove Council,Sydney Harbour,1.0,20.0,53400.0,-33.84176,151.1829,0.0
2019-04-18,Chinamans Beach,Mosman Municipal Council,Sydney Harbour,3.0,21.0,53200.0,-33.814094,151.248971,0.0
2019-04-18,Parsley Bay,Woollahra Municipal Council,Sydney Harbour,0.0,21.0,53500.0,-33.849889,151.276441,0.0
2019-04-18,Forty Baskets Pool,Northern Beaches Council,Sydney Harbour,1.0,24.0,54100.0,-33.803133,151.270604,0.0
2019-04-18,Edwards Beach,Mosman Municipal Council,Sydney Harbour,9.0,21.0,53400.0,-33.82138,151.25283,0.0
2019-04-18,Clontarf Pool,Northern Beaches Council,Sydney Harbour,0.0,22.0,52200.0,-33.80579,151.25172,0.0
2019-04-18,Woodford Bay,Lane Cove Council,Sydney Harbour,5.0,20.0,51800.0,-33.831968,151.17254,0.0
2019-04-18,Balmoral Baths,Mosman Municipal Council,Sydney Harbour,0.0,21.0,53300.0,-33.826888,151.253476,0.0
2019-04-18,Manly Cove,Northern Beaches Council,Sydney Harbour,3.0,21.0,53500.0,-33.79944,151.282519,0.0
2019-04-18,Woolwich Baths,The Council of the Municipality of Hunters Hill,Sydney Harbour,10.0,20.0,51800.0,-33.83919,151.16949,0.0
2019-04-18,Davidson Reserve,Northern Beaches Council,Sydney Harbour,11.0,22.0,52100.0,-33.767929,151.200343,0.0
2019-04-18,Clifton Gardens,Mosman Municipal Council,Sydney Harbour,2.0,20.0,53700.0,-33.839154,151.253349,0.0
2019-04-18,Nielsen Park,Woollahra Municipal Council,Sydney Harbour,5.0,21.0,53600.0,-33.849925,151.266231,0.0
2019-04-18,Murray Rose Pool,Woollahra Municipal Council,Sydney Harbour,5.0,22.0,52100.0,-33.871276,151.246974,0.0
2019-04-17,Bronte Beach,Waverley Council,Sydney City,4.0,20.0,54300.0,-33.903087,151.26879,0.3
2019-04-17,Elouera Beach,Sutherland Shire Council,Southern Sydney,1.0,22.0,54100.0,-34.04661,151.15966,0.3
2019-04-17,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,22.0,54100.0,-34.03479,151.18418,0.3
2019-04-17,South Maroubra Rockpool,Randwick City Council,Sydney City,2.0,20.0,54100.0,-33.953515,151.258009,0.3
2019-04-17,Coogee Beach,Randwick City Council,Sydney City,27.0,21.0,54300.0,-33.92076,151.25817,0.3
2019-04-17,Oak Park Beach,Sutherland Shire Council,Southern Sydney,1.0,23.0,53900.0,-34.06984,151.156853,0.3
2019-04-17,Little Bay Beach,Randwick City Council,Sydney City,10.0,22.0,53500.0,-33.979882,151.251417,0.3
2019-04-17,Clovelly Beach,Randwick City Council,Sydney City,8.0,21.0,54300.0,-33.914578,151.267659,0.3
2019-04-17,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,1.0,22.0,54100.0,-34.05101,151.15659,0.3
2019-04-17,Boat Harbour,Sutherland Shire Council,Southern Sydney,14.0,22.0,54200.0,-34.038723,151.200127,0.3
2019-04-17,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,1.0,23.0,53800.0,-34.06412,151.15542,0.3
2019-04-17,Gordons Bay (East),Randwick City Council,Sydney City,1.0,21.0,54100.0,-33.915646,151.264558,0.3
2019-04-17,Tamarama Beach,Waverley Council,Sydney City,1.0,21.0,54300.0,-33.900805,151.270734,0.3
2019-04-17,Maroubra Beach,Randwick City Council,Sydney City,5.0,21.0,54300.0,-33.948896,151.257459,0.3
2019-04-17,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,22.0,54100.0,-34.055497,151.155347,0.3
2019-04-17,Bondi Beach,Waverley Council,Sydney City,4.0,21.0,54100.0,-33.891157,151.278267,0.3
2019-04-17,Wanda Beach,Sutherland Shire Council,Southern Sydney,1.0,22.0,54100.0,-34.04393,151.1622,0.3
2019-04-17,South Maroubra Beach,Randwick City Council,Sydney City,2.0,21.0,54300.0,-33.951378,151.257322,0.3
2019-04-16,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,32.0,21.0,53600.0,-33.800514,151.297668,0.4
2019-04-16,Turimetta Beach,Northern Beaches Council,Northern Sydney,4.0,23.0,53700.0,-33.698084,151.310937,0.4
2019-04-16,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,3.0,23.0,53800.0,-33.705557,151.306407,0.4
2019-04-16,Bilgola Beach,Northern Beaches Council,Northern Sydney,21.0,23.0,53900.0,-33.645256,151.328774,0.4
2019-04-16,Long Reef Beach,Northern Beaches Council,Northern Sydney,22.0,23.0,53800.0,-33.74525,151.30593,0.4
2019-04-16,Dee Why Beach,Northern Beaches Council,Northern Sydney,6.0,22.0,53800.0,-33.753299,151.297338,0.4
2019-04-16,Narrabeen Lagoon (Birdwood Park),Northern Beaches Council,Northern Sydney,30.0,23.0,51700.0,-33.703993,151.304952,0.4
2019-04-16,South Steyne Beach,Northern Beaches Council,Northern Sydney,13.0,21.0,53900.0,-33.79889,151.2903,0.4
2019-04-16,North Steyne Beach,Northern Beaches Council,Northern Sydney,1.0,21.0,54200.0,-33.79099,151.28801,0.4
2019-04-16,Queenscliff Beach,Northern Beaches Council,Northern Sydney,11.0,21.0,54200.0,-33.78689,151.28874,0.4
2019-04-16,Mona Vale Beach,Northern Beaches Council,Northern Sydney,21.0,23.0,53400.0,-33.679704,151.313981,0.4
2019-04-16,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,5.0,21.0,53900.0,-33.767605,151.298194,0.4
2019-04-12,Dawn Fraser Pool,Inner West Council,Sydney Harbour,3.0,20.0,51000.0,-33.853237,151.172823,0.2
2019-04-12,Little Manly Cove,Northern Beaches Council,Sydney Harbour,0.0,20.0,53700.0,-33.807232,151.286808,0.2
2019-04-12,Callan Park Seawall,Inner West Council,Sydney Harbour,5.0,20.0,51000.0,-33.862333,151.159306,0.2
2019-04-12,Camp Cove,Woollahra Municipal Council,Sydney Harbour,2.0,20.0,53900.0,-33.839395,151.278758,0.2
2019-04-12,Hayes Street Beach,North Sydney Council,Sydney Harbour,5.0,20.0,53100.0,-33.841715,151.219382,0.2
2019-04-12,Northbridge Baths,Willoughby City Council,Sydney Harbour,4.0,21.0,52600.0,-33.806043,151.222754,0.2
2019-04-12,Fairlight Beach,Northern Beaches Council,Sydney Harbour,1.0,20.0,53600.0,-33.800731,151.274778,0.2
2019-04-12,Parsley Bay,Woollahra Municipal Council,Sydney Harbour,1.0,20.0,53600.0,-33.849889,151.276441,0.2
2019-04-12,Chinamans Beach,Mosman Municipal Council,Sydney Harbour,0.0,21.0,52300.0,-33.814094,151.248971,0.2
2019-04-12,Forty Baskets Pool,Northern Beaches Council,Sydney Harbour,0.0,20.0,54100.0,-33.803133,151.270604,0.2
2019-04-12,Watsons Bay,Woollahra Municipal Council,Sydney Harbour,3.0,20.0,53800.0,-33.845115,151.280546,0.2
2019-04-12,Gurney Crescent Baths,Northern Beaches Council,Sydney Harbour,1.0,21.0,51700.0,-33.793451,151.235278,0.2
2019-04-12,Manly Cove,Northern Beaches Council,Sydney Harbour,7.0,20.0,53600.0,-33.79944,151.282519,0.2
2019-04-12,Clifton Gardens,Mosman Municipal Council,Sydney Harbour,3.0,20.0,53100.0,-33.839154,151.253349,0.2
2019-04-12,Nielsen Park,Woollahra Municipal Council,Sydney Harbour,6.0,20.0,53300.0,-33.849925,151.266231,0.2
2019-04-12,Murray Rose Pool,Woollahra Municipal Council,Sydney Harbour,10.0,19.0,53300.0,-33.871276,151.246974,0.2
2019-04-12,Balmoral Baths,Mosman Municipal Council,Sydney Harbour,1.0,19.0,53500.0,-33.826888,151.253476,0.2
2019-04-12,Darling Harbour,The City of Sydney,Sydney Harbour,18.0,19.0,52100.0,-33.87129,151.20069,0.2
2019-04-12,Edwards Beach,Mosman Municipal Council,Sydney Harbour,0.0,20.0,54000.0,-33.82138,151.25283,0.2
2019-04-11,Oak Park Beach,Sutherland Shire Council,Southern Sydney,0.0,19.0,54500.0,-34.06984,151.156853,0.5
2019-04-11,Little Bay Beach,Randwick City Council,Sydney City,2.0,19.0,53800.0,-33.979882,151.251417,0.5
2019-04-11,South Maroubra Rockpool,Randwick City Council,Sydney City,11.0,19.0,52700.0,-33.953515,151.258009,0.5
2019-04-11,Malabar Beach,Randwick City Council,Sydney City,8.0,19.0,54400.0,-33.96436,151.252247,0.5
2019-04-11,Coogee Beach,Randwick City Council,Sydney City,0.0,20.0,54300.0,-33.92076,151.25817,0.5
2019-04-11,Elouera Beach,Sutherland Shire Council,Southern Sydney,0.0,19.0,55000.0,-34.04661,151.15966,0.5
2019-04-11,Greenhills Beach,Sutherland Shire Council,Southern Sydney,3.0,19.0,54200.0,-34.03479,151.18418,0.5
2019-04-11,Bronte Beach,Waverley Council,Sydney City,2.0,21.0,54500.0,-33.903087,151.26879,0.5
2019-04-11,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,19.0,54900.0,-34.05101,151.15659,0.5
2019-04-11,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,1.0,19.0,54700.0,-34.06412,151.15542,0.5
2019-04-11,Maroubra Beach,Randwick City Council,Sydney City,3.0,19.0,54900.0,-33.948896,151.257459,0.5
2019-04-11,Tamarama Beach,Waverley Council,Sydney City,3.0,21.0,54600.0,-33.900805,151.270734,0.5
2019-04-11,Gordons Bay (East),Randwick City Council,Sydney City,1.0,21.0,54400.0,-33.915646,151.264558,0.5
2019-04-11,Clovelly Beach,Randwick City Council,Sydney City,1.0,20.0,54400.0,-33.914578,151.267659,0.5
2019-04-11,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,19.0,54900.0,-34.055497,151.155347,0.5
2019-04-11,Wanda Beach,Sutherland Shire Council,Southern Sydney,0.0,18.0,53900.0,-34.04393,151.1622,0.5
2019-04-11,Bondi Beach,Waverley Council,Sydney City,2.0,21.0,54300.0,-33.891157,151.278267,0.5
2019-04-11,South Maroubra Beach,Randwick City Council,Sydney City,2.0,20.0,54500.0,-33.951378,151.257322,0.5
2019-04-10,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,1.0,19.0,54900.0,-33.773397,151.293337,0.0
2019-04-10,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54200.0,-33.611207,151.332254,0.0
2019-04-10,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,2.0,19.0,54900.0,-33.800514,151.297668,0.0
2019-04-10,Collaroy Beach,Northern Beaches Council,Northern Sydney,4.0,19.0,53100.0,-33.732619,151.302884,0.0
2019-04-10,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,53900.0,-33.635658,151.332569,0.0
2019-04-10,Bilgola Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54200.0,-33.645256,151.328774,0.0
2019-04-10,Palm Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53400.0,-33.598779,151.325824,0.0
2019-04-10,Bungan Beach,Northern Beaches Council,Northern Sydney,3.0,21.0,53500.0,-33.665919,151.320776,0.0
2019-04-10,Turimetta Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,54100.0,-33.698084,151.310937,0.0
2019-04-10,North Steyne Beach,Northern Beaches Council,Northern Sydney,4.0,19.0,54900.0,-33.79099,151.28801,0.0
2019-04-10,Newport Beach,Northern Beaches Council,Northern Sydney,4.0,21.0,54000.0,-33.653976,151.32375,0.0
2019-04-10,Freshwater Beach,Northern Beaches Council,Northern Sydney,20.0,24.0,54000.0,-33.78164,151.29076,0.0
2019-04-10,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,2.0,20.0,54400.0,-33.767605,151.298194,0.0
2019-04-10,Mona Vale Beach,Northern Beaches Council,Northern Sydney,6.0,20.0,54500.0,-33.679704,151.313981,0.0
2019-04-10,South Steyne Beach,Northern Beaches Council,Northern Sydney,1.0,19.0,55500.0,-33.79889,151.2903,0.0
2019-04-10,Dee Why Beach,Northern Beaches Council,Northern Sydney,2.0,20.0,54700.0,-33.753299,151.297338,0.0
2019-04-10,Warriewood Beach,Northern Beaches Council,Northern Sydney,4.0,20.0,54100.0,-33.69107,151.309221,0.0
2019-04-10,Long Reef Beach,Northern Beaches Council,Northern Sydney,28.0,21.0,53300.0,-33.74525,151.30593,0.0
2019-04-08,Edwards Beach,Mosman Municipal Council,Sydney Harbour,2.0,21.0,52700.0,-33.82138,151.25283,0.0
2019-04-08,Balmoral Baths,Mosman Municipal Council,Sydney Harbour,16.0,21.0,52000.0,-33.826888,151.253476,0.0
2019-04-08,Manly Cove,Northern Beaches Council,Sydney Harbour,12.0,21.0,53100.0,-33.79944,151.282519,0.0
2019-04-08,Clifton Gardens,Mosman Municipal Council,Sydney Harbour,10.0,21.0,52600.0,-33.839154,151.253349,0.0
2019-04-08,Murray Rose Pool,Woollahra Municipal Council,Sydney Harbour,9.0,22.0,52100.0,-33.871276,151.246974,0.0
2019-04-08,Nielsen Park,Woollahra Municipal Council,Sydney Harbour,14.0,21.0,53000.0,-33.849925,151.266231,0.0
2019-04-08,Watsons Bay,Woollahra Municipal Council,Sydney Harbour,0.0,22.0,52900.0,-33.845115,151.280546,0.0
2019-04-08,Parsley Bay,Woollahra Municipal Council,Sydney Harbour,8.0,22.0,53100.0,-33.849889,151.276441,0.0
2019-04-08,Chinamans Beach,Mosman Municipal Council,Sydney Harbour,10.0,22.0,51700.0,-33.814094,151.248971,0.0
2019-04-08,Forty Baskets Pool,Northern Beaches Council,Sydney Harbour,12.0,22.0,53000.0,-33.803133,151.270604,0.0
2019-04-08,Hayes Street Beach,North Sydney Council,Sydney Harbour,4.0,21.0,52500.0,-33.841715,151.219382,0.0
2019-04-08,Fairlight Beach,Northern Beaches Council,Sydney Harbour,4.0,22.0,52900.0,-33.800731,151.274778,0.0
2019-04-08,Little Manly Cove,Northern Beaches Council,Sydney Harbour,20.0,22.0,53000.0,-33.807232,151.286808,0.0
2019-04-08,Rose Bay Beach,Woollahra Municipal Council,Sydney Harbour,15.0,22.0,51500.0,-33.870027,151.265932,0.0
2019-04-08,Camp Cove,Woollahra Municipal Council,Sydney Harbour,3.0,22.0,52800.0,-33.839395,151.278758,0.0
2019-04-03,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,4.0,20.0,54700.0,-33.773397,151.293337,0.2
2019-04-03,Whale Beach,Northern Beaches Council,Northern Sydney,2.0,22.0,53400.0,-33.611207,151.332254,0.2
2019-04-03,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,30.0,19.0,54700.0,-33.800514,151.297668,0.2
2019-04-03,Collaroy Beach,Northern Beaches Council,Northern Sydney,2.0,21.0,54800.0,-33.732619,151.302884,0.2
2019-04-03,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,21.0,53400.0,-33.635658,151.332569,0.2
2019-04-03,Bungan Beach,Northern Beaches Council,Northern Sydney,1.0,21.0,53900.0,-33.665919,151.320776,0.2
2019-04-03,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53100.0,-33.705557,151.306407,0.2
2019-04-03,Palm Beach,Northern Beaches Council,Northern Sydney,1.0,22.0,53100.0,-33.598779,151.325824,0.2
2019-04-03,Bilgola Beach,Northern Beaches Council,Northern Sydney,4.0,21.0,54000.0,-33.645256,151.328774,0.2
2019-04-03,Turimetta Beach,Northern Beaches Council,Northern Sydney,0.0,22.0,53900.0,-33.698084,151.310937,0.2
2019-04-03,North Steyne Beach,Northern Beaches Council,Northern Sydney,22.0,19.0,54900.0,-33.79099,151.28801,0.2
2019-04-03,Newport Beach,Northern Beaches Council,Northern Sydney,18.0,22.0,53700.0,-33.653976,151.32375,0.2
2019-04-03,Queenscliff Beach,Northern Beaches Council,Northern Sydney,19.0,21.0,53900.0,-33.78689,151.28874,0.2
2019-04-03,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,9.0,20.0,54000.0,-33.767605,151.298194,0.2
2019-04-03,Mona Vale Beach,Northern Beaches Council,Northern Sydney,4.0,22.0,54200.0,-33.679704,151.313981,0.2
2019-04-03,Freshwater Beach,Northern Beaches Council,Northern Sydney,22.0,20.0,54200.0,-33.78164,151.29076,0.2
2019-04-03,South Steyne Beach,Northern Beaches Council,Northern Sydney,28.0,20.0,54400.0,-33.79889,151.2903,0.2
2019-04-03,Warriewood Beach,Northern Beaches Council,Northern Sydney,8.0,22.0,53100.0,-33.69107,151.309221,0.2
2019-04-03,Narrabeen Lagoon (Birdwood Park),Northern Beaches Council,Northern Sydney,2.0,22.0,53700.0,-33.703993,151.304952,0.2
2019-04-03,Dee Why Beach,Northern Beaches Council,Northern Sydney,2.0,20.0,54500.0,-33.753299,151.297338,0.2
2019-04-03,Long Reef Beach,Northern Beaches Council,Northern Sydney,2.0,21.0,54000.0,-33.74525,151.30593,0.2
